1,2,1,3,,4001548,2,94001548,1,125,4,17043,2,1,2,2,0.00,4,1,1,,5,,,,,2,1,,6,2,1,12,16.00,2,1.15,322.13,202.49,206.37
1,2,1,1,,4001572,5,94001572,1,133,5,17031,1,2,1,1,,0,3,2,,1,CHICAGO,IL,60615,3.00,2,1,,3,1,0,7,4.00,1,11.84,3301.83,380.55,403.31
1,2,1,3,,4001582,4,94001582,1,129,1,17031,1,2,0,1,,0,3,2,,3,,,,,0,1,,3,1,0,2,2.00,0,0.75,210.49,301.73,319.78
1,1,1,1,,4001602,4,94001602,1,130,2,17031,1,1,0,2,0.00,2,2,2,,4,,,,,0,1,,2,2,0,3,,2,2.11,589.21,553.7,567.53
1,2,1,1,,4001614,3,94001614,1,128,7,17031,2,2,3,3,1.00,0,1,1,,5,,,,,2,1,,4,1,1,8,12.00,3,0.16,46.38,102.66,105.22
1,2,1,1,,4001630,2,94001630,1,124,3,17031,2,2,2,2,0.00,2,1,1,,5,,,,,3,1,,7,2,0,8,10.00,2,0.93,261.42,107.01,109.68
1,2,1,3,,4001639,4,94001639,1,128,7,17031,2,2,2,2,0.00,0,3,1,,5,,,,,2,1,,4,2,0,4,12.00,2,1.1,307.74,44.8,45.92
1,1,1,1,,4001654,2,94001654,1,130,2,17097,2,1,2,3,1.00,2,1,1,,4,,,,,4,1,,4,2,1,14,,2,0.97,271.12,200.17,212.59
1,2,1,3,,4001664,2,94001664,1,132,4,17089,2,2,3,2,0.00,2,2,1,,5,,,,,2,1,,7,2,0,4,8.00,2,1.03,289.03,112.67,117.44
1,1,1,1,,4001682,2,94001682,1,125,4,17031,2,1,3,3,0.00,0,1,1,,5,,,,,3,1,,7,2,1,12,,3,0.71,198.38,163.07,167.14
1,2,1,1,,4001708,1,94001708,1,144,2,17097,2,2,2,2,0.00,0,1,1,,4,,,,,2,1,,5,2,0,4,4.00,2,0.76,212.9,474.61,504.06
1,2,1,1,,4001739,4,94001739,1,136,1,17031,2,2,2,2,0.00,0,1,1,,5,,,,,1,1,,2,0,0,3,4.00,2,0.69,194.31,236.44,248.45
1,1,1,1,,4001767,1,94001767,1,130,2,17089,2,2,2,2,0.00,0,1,1,,5,,,,,2,2,0.00,7,2,0,9,,2,0.11,31.79,112.67,117.44
1,1,1,1,,4001817,1,94001817,1,126,5,17089,2,2,1,2,1.00,0,1,1,,3,,,,,1,1,,3,0,0,10,,1,0.43,121.86,313.53,330.49
1,1,1,1,,4001834,3,94001834,1,124,3,17031,2,2,1,1,,0,3,1,,5,,,,,0,1,,2,0,0,5,,1,0.3,86.33,231.09,236.86
1,1,1,1,,4001905,1,94001905,1,124,3,17097,2,2,2,2,0.00,0,1,1,,4,,,,,2,1,,5,2,0,11,,2,0.76,212.9,115.41,122.57
1,1,1,1,,4001931,5,94001931,1,129,1,17031,2,2,0,1,,1,3,2,,5,,,,,0,1,,2,0,0,6,,1,0.91,254.13,127.37,135.47
1,2,1,1,,4001977,3,94001977,1,124,3,17031,2,2,1,1,,5,1,1,,5,,,,,4,2,1.00,6,1,0,5,7.00,1,0.04,12.99,135.83,139.22
1,2,1,1,,4001985,2,94001985,1,126,5,17031,1,2,3,2,1.00,0,1,1,,5,,,,,1,1,,5,1,1,7,4.00,2,1.73,483.99,327.1,344.93
1,1,1,1,,4002061,1,94002061,1,138,3,17093,2,2,6,4,0.00,1,1,1,,4,,,,,4,2,1.00,7,3,0,16,,4,0.12,34.66,250.5,264.04
1,2,1,1,,4002064,1,94002064,1,123,2,17031,2,1,3,2,0.00,2,1,1,,5,,,,,2,2,1.00,6,1,0,10,8.00,2,0.08,24.01,528.53,557.35
1,1,1,1,,4002112,3,94002112,1,129,1,17097,2,2,1,1,,1,3,2,,5,,,,,0,1,,2,1,0,3,,1,0.85,239.11,160.4,170.35
1,1,1,1,,4002169,1,94002169,1,132,4,17031,2,2,2,2,0.00,1,1,1,,5,,,,,1,1,,4,0,0,9,,2,0.35,98.41,153.44,157.27
1,2,1,1,,4002172,3,94002172,1,130,2,17097,2,2,2,3,1.00,1,1,1,,3,,,,,2,1,,7,2,0,19,16.00,2,0.24,67.44,270.45,287.24
1,2,1,1,,4002208,3,94002208,1,126,5,17031,1,2,1,3,0.00,3,1,1,,3,,,,,1,1,,7,2,1,30,33.00,2,0.27,75.97,159.96,163.95
1,1,1,1,,4002210,2,94002210,1,125,4,17031,2,2,2,1,,0,1,1,,5,,,,,1,1,,5,1,0,4,,1,0.42,117.76,134.68,141.52
1,1,1,1,,4002223,3,94002223,1,126,5,17043,2,2,1,1,,0,3,1,,5,,,,,0,1,,4,1,0,7,,1,0.23,65.12,121.92,124.26
1,1,1,1,,4002281,4,94002281,1,124,3,17031,1,2,1,3,1.00,2,1,1,,2,CHICAGO,IL,60615,3.00,2,1,,7,1,1,14,,2,0.45,126.14,152.25,161.36
1,1,1,1,,4002287,4,94002287,1,123,2,17031,1,1,0,1,,2,3,2,,3,,,,,1,1,,2,1,1,7,,1,1.6,447.2,389.1,412.37
